내 친구 중에 이번에 직업군인 된 애 있어! 아 군대 들어갔다가 직군 된 거야? 직업군인은 어떻게 할 수 있는 거지? 그러니까 키키 나 같으면 못할 거 같아 키키 군대 생활이 편하다고 하는 애들이 가끔 있더라고 키키 으악 나도 못할 거 같은데 키키 그래도 규칙적으로 생활해서 좋은 거 같아 맞아 건강한 생활은 군대에서 가능 할 듯 키키 규칙적인 건 좋은데,0
내 조카 어린데 벌써 학원 다니더라 ㅠㅠ 왜 지금 조카 나이가 몇인데? 엥 몇살인데 벌써 학원을 다녀 지금 영어학원 다니고 있던데? 와 대박 나 초등학교 3학년 때 배웠는데 키키 영어는 일찍 배워도 좋은 거 같긴 해 요즘엔 진짜 뭐든 빨리 배워 ㅠㅠ 맞아 교육열이 장난 아니라고 그러더라 키키 약간 스트레스 받을 수도 있겠다 그래도 내 자식은 그렇게 안,0
이번에 우리 가족 다같이 여행 왔어 하하 어디로 놀러 갔다 왔어? 오 어디로 여행 간 거야 기장에 풀빌라 빌려서 놀고 있어! 우와 기장 바닷가 아니야? 대박이다 풀빌라 좋지 ㅠㅠ 부럽다 진짜 응 바닷가 근처로 숙소 정했지! 웅 그럼 밖에 바다도 보이는 곳이었어? 경치 완전 좋았을 거 같은데? 응 진짜 이런 곳에서 살고싶다 ㅠㅠ 수영도 하고 고기도 먹고,0
나 이번에 남자친구랑 헤어졌어 ㅠㅠ 헐 어쩌다가 ㅠ 싸우다가 이별 한 거야? 심하게 다퉈서 홧김에 헤어진 거야? 아니~ 장거리여서 마음이 없어졌나 봐! 아 장거리면 ㅠㅠ 마음도 멀어지나 보네 에궁... 괜찮아? 아 멀면 만나기 힘드니까 응 근데 이상하게 완전 괜찮아 키키 키키 너도 그럼 장거리 하면서 많이 지쳤나 보네 ㅠㅠ 너 마음이 별로 없었던 거 아냐?,0
나 이번에 유기견 입양했어! 유기견? 사이트에서 데리고 온 거야? 아니면 길에서? 우와 고양이? 강아지? 어떤 동물 인스타그램 보고 바로 데리고 왔지 하하 아 요즘은 인스타에서도 분양을 하는 거야? 가정분양 하면 스트레스 많이 안받는다더라 임시 보호소에서 인스타그램을 운영하더라고! 아 요즘은 사람들이 인스타 많이 하니까 운영 그렇게 하나보다! 요즘 많이,0
"발전한 거 같아 응 일반 펫샵에서 데리고 오는 거보다 더 나은 거 같아~ 맞아 일반 펫샵은 공장이기도 하고 ㅠㅠ 애들이 약해서 안쓰러워 ㅠㅠ 아 절차가 까다롭진 않았어? 맞아 ㅠㅠ 얼마 전에 티비로 봤는데 정말 끔찍하더라, 절차는 간단해 유기견이니까 상처 더 받지않게 잘 돌봐줘 ㅠㅠ 그래 상처 안 받게 돌봐 나는 사랑으로 잘 돌봐줄 거야 맞아 그 애는 주인",0
배우려고? 골프 말고 다른 거? 테니스 이런 거 한번 배우고 알려줘라~ 아 나는 그냥 헬스 하려고 테니스도 좋고 헬스도 좋고 요즘 운동이 너무 재밌다~ 요즘은 삶의 질이 높아져서 운동 다들 열심히 하더라 ㅠㅠ 운동 열심히 해서 더 예뻐지는 거 아냐? 다음에 운동 열심히 해서 다같이 바프 찍자 키키 그러니까 얼마나 더 이뻐지려고~ 나도 한번 도전 해볼게 키키,0
나 이번에 유물게임 발견했어 키키 와우 유물게임 키키 어떤 거 발견 했어? 아 그런 거 고전게임 그런 건가? 알투비트? 이번에 새로 한다고 하더라고 아 그거 음악게임 아냐? 응 키키 근데 이번에 다시 시작하나봐! 나 그거 완전 잘 하는데 키키 생겼어? 오 대박이다 난 그거 못해 키키 아직 생기진 않았고 미리 예약 받고 있어 와 나 지금 이름만 듣고 설렜어,0
나 이번에 제주도로 여행 가려고! 제주도 어디 쪽에서 놀으려고? 오 애월 쪽으로 놀러가봐 아 그건 아직 생각 안 해봤는데 ㅠㅠ 동쪽에 우도 있잖아 ㅠㅠ 여긴 꼭 가! 나도 제주도 한번도 안 가봤는데 제주도에 갈 곳이 너무 많아서 어렵다ㅠ 맞아 ㅠㅠ 아래쪽에 마라도? 난 여기 한번 가보고 싶어! 아 마라도에 자장면이 유명하대 거기 무한도전 나왔던 곳 아냐?,0
요즘 날씨가 갑자기 추워졌어 ㅠㅠ 웅 맞아 완전 가을 사라졌어 ㅠㅠ 순삭 키키 그러니까 가을이 아예 사라졌어 키키 요즘은 여름 겨울이야 완전 키키 진짜 가을 옷을 입을 시간도 안 줌 키키 그래서 옷도 어떻게 사야할지 모르겠어 키키 옷이 진짜 애매해졌다 그치 키키 맞아 근데 낮엔 또 해 떠서 ㅠㅠ 그래서 요즘엔 가디건만 입고 다녀 맞아 애매할 땐 가디건이,0
"오늘 다들 뉴스 봤어? 아니 나 오늘 뉴스 못 봤어 ㅠㅠ 엥 무슨 뉴스? 갑자기? 아니 북한의 김정은 사망설이 돌던데! 헐... 나 그거 지금 처음 듣는데? 아니, 아프다는 소리도 있고 다양해 ㅠㅠ 근데 그분 그럼 아이는 있었나? 이제 민주주의 되는 거야? 그러니까 갑자기 너무 혼란스럽네 응 근데 사실 무근이라고 다시 기사가 났더라고 뭐지 사실을 숨기려고",0
"이번에 미국에서 난리가 났던데 미국에서? 왜 또 거기 뭔일 있대? 미국은 항상 난리 아니야? 키키 이번에 태국에서 의료용 장갑을 수입했대! 태국에서 의료용 장갑? 근데 그게 왜? 엥 의료용 장갑? 그게 왜? 근데 그게 중고로 쓴 거도 있었나봐! 헐 태국에서 쓴 거를 판 거야? 헐, 의료용인데 그건 심했다 그러니까 아마 태국에서 그렇게 한 거 같아 요즘",0
"나 이번에 앞머리 새로 내려고! 앞머리? 안돼 참아 후회해 안돼 키키 그러니까 앞머리는 절대 하지마 왜 ㅠㅠ 나는 앞머리 있는 게 좋은데 ㅠㅠ 아니야 그거 진짜 후회 한다 ㅠㅠ 안돼 말려 말려~ 벌써 미용실 예약한 거야? 응... 벌써 예약은 다 했지... 흠 앞머리 어떻게 내리려고 ㅠㅠ 키키 역시 준비성은 철저하다 정말! 앞머리 조금만 내려고, 관리",0
나 이번에 영양제 몇개 샀어 ㅠㅠ 어 진짜 요즘은 다 먹고 그래야 되더라 ㅠㅠ 뭐 샀어... 나도 영양제 챙겨먹는데 좋아 응 진짜 요즘은 안 먹고 못 버텨~ 영양제 꾸준히 잘 먹고 그래야 해 ㅠㅠ 무슨 영양제 챙겨 먹는데? 나는 그냥 종합 영양제! 맞아 나도 종합 영양제 먹고 있어 키키 맞아 애매할 때는 종합 영양제지! 키키 맞아 우리 부모님도 챙겨드셔,0
우리 엄마 이번에 쇼핑몰에서 또 질렀어 ㅠㅠ 키키 어머님 낙이시잖아 ㅠㅠ 그냥 하게 냅둬 ㅠㅠ 아 나도 옷 사는 거 좋아해 요즘은 명품도 앱에서 살 수 있나봐... 아 맞아 브랜디? 이런 데서도 명품 팔고 있더라! 오 요즘은 진짜 세상 살기 좋아 맞아 진짜 그래서 명품을 더 쉽게 사는 거 같아 키키 웅 어머님 이번에 가방 하나 사신 거야? 오 이번에 어떤,0
"요즘 다들 스우파 챙겨봐? 아 그거 유명하더라 ㅠㅠ 난 안 봤어! 스우파 진짜 완전 재밌던데 아, 나 진짜 요즘 맨날 챙겨보잖아 ㅠㅠ 근데 그거 데뷔 한 사람들이 나오는 거야? 댄서들이 춤 대결하는 거 아냐 데뷔? 그건 아니고 유명한 댄서분들이 나와! 아아 연습생 그런 건 아니구나 키키 나도 한번 봐야겠다 ㅋㅋ 그 사람들끼리 대결해서 승부 겨루는 거야 응",0
"나 이번에 베놈2 보고 왔어! 오 그거 나도 이번에 보고 왔지! 난 영화 못본지 오래됐어 난 진짜 마블 영화가 내 타입, 나도 마블영화 맨날 뿌셔 하하 마동석 그건 언제 나온다 했지? 난 마블 영화는 취향이 아니더라 그거 11월에 개봉하는 거 아닌가? 웅 그것도 보러 꼭 갈 거야 키키 난 한국 영화가 재밌던데! 한국 영화? 요즘에 뭐 개봉했어? 한국 영화도",0
나 내일 아침에 찜닭 시켜 먹을 거야! 아침부터 찜닭은 부담스럽지 않을까? ㅠㅠ 헐 나도 두찜 쿠폰 받아서 시켜 먹으려고 키키 아마추어처럼 왜 그래! 난 가능~ 오 두찜 거기 쿠폰 나눠주고 있어? 두찜에서 4천 원인가 할인 쿠폰 주더라 와 4천 원이면 완전 거저 아니야? 아하 그럼 나도 한번 들어가서 봐야겠다 키키 키키 4천 원 놓치면 아쉽고 그렇지~ 그건,0
나 요즘 인테리어 새로 알아봤어 인테리어 그거 알아보는 것도 진짜 힘들더라 ㅠㅠ 그거 비용 많이 들지 않아? 비용은 많이 드는데 분위기 때문에~ 지금 살고 있는데 평수가 어떻게 돼? 평수에 따라서 비용이 달라지니까~ 평수는 28평! 좀 적당하지? 웅 어떤 분위기로 인테리어 해보려고? 그 정도면 어느 정도 돈은 들겠다 나 이번엔 심플한 인테리어로 가려고 전체,0
"나 이번에 자전거 타고 출근 했어 키키 와 날씨 추운데 괜찮았어? 키키 장갑 끼고 타야 할 텐데? 안 추워? 응 근데 진짜 춥드라, 너 자전거 열심히 타라고 내가 목도리 주문할게... 키키 자전거 타려면 패딩 입고 타도록 해! 키키 다들 고맙다, 근데 다음부턴 버스 타려고 맞아 가디건 이런 걸로는 절대 안되겠다 키키 버스 타 히터 빵빵 그래 추운 날에는",0
"그냥 대중교통 타! 응 안 그래도 이번에 뼈저리게 깨달았어 하하 추울 때는 지하철도 사람 많아서 따뜻해서 좋아 키키 키키 버스 아니면 지하철이 최고지~ 맞아 키키 시간도 더 빠르고 최고야, 그래도 운동 삼아서 자전거 타는 거 나쁘지 않은 거 같아 키키 키키 응 자전거는 그냥 단지 내에서 타! 응 ㅠㅠ 자전거는 그냥 아파트에서 타야겠어, 날씨 더 풀리면",0
나 이번에 알바에서 잘렸어 ㅠㅠ 헐 왜 너 같은 인재를 짤랐데 ㅠㅠ 헐 사장님한테 무슨 실수했어? 아니 ㅠ 고객 응대가 조금 부족 했데 아니 좀 실수 할 수도 있지 ㅠㅠ 너무하네... 헐... 어느 정도로 응대를 해야 되는 건데... 그러니까 요즘엔 진짜 고객이 갑이야 요즘은 고객들도 직원들한테 친절 한 거 같던데 ㅠㅠ 와... 이러니까 알바생들이 힘들지,0
내 친구 이번에 제대 했데! 이번에? 진짜 이렇게 내가 늙은 거 느끼고... 와 군대를 좀 늦게 갔나 봐? 응 일 때문에 군대를 좀 늦게 갔어 아아 지금 군대 생활은 어떻데? 군대는 무조건 일찍 가야 하는데 월급도 많이 오르고 괜찮데! 맞아 일찍 가는 게 좋다는데 요즘은 갈수록 좋아져서 늦게 가도 좋다고 하더라 키키 진짜 월급 많이 올랐지~ 응 키키 그래서,0
"요즘에 토익 학원 되게 많이 가더라 맞아 요즘 배움이 자꾸 늘어가고 있어 키키 나도 얼마 전에 토익 학원 끊었어! 그러니까, 나도 이제 열심히 살 거야 나 맨날 아침에 가는데 뒷자리야 키키 말 나온 김에 나도 공부 해볼까 키키 사람들 앞에 앉아있어? 키키 그럼 더 일찍 가야지! 응 아무리 일찍 가도 사람이 많아... 와우 추운데 다들 왜캐 일찍 나오시는",0
다들 집에 가족사진 있어? 아니 우리는 아직 안 찍었어 ㅠㅠ 이번에 새로 찍으러 가려고~ 어? 나도 새로 찍으러 가려고! 요즘 행사 같은 거 많이 하는 거 같은데 그거 했어? 가족사진 찍는 곳 알아봤어? 아니 아직 안 알아봤어 ㅠ ㅠㅠ 요즘 막 인터넷 돌아다니던데 무료로 찍어준다고! 인스타그램에 행사 같은 거 많이 하던데! 근데 그런 거 사기 많다고 해서,0
이번에 우리 언니 결혼해! 오 대박 몇 월에 결혼 하셔? 헐! 진짜? 언제 하셔? 코로나 때문에 내년에 한다고 하나 봐! 아아 코로나 그때는 위드로 바껴서 괜찮겠지? 아무래도 올해 하긴 그렇지 ㅠ 응 하하 아마도? 그때는 괜찮겠지~ 언니도 그렇고 부모님들도 결혼 준비로 바쁘겠어 ㅠㅠ 우리가 꼭 결혼식 참석 할께 하하 응 다들 꼭 와 하하 준비는 잘 되 가고,0
"이번에 동물 병원 다녀 왔어 ㅠ 왜 애기 어디 아파? 헐 강아지가 어디 아파? 응 ㅠㅠ 이번에 계속 설사를 하더라고 에고 뭐 잘 못 먹은 거 아니지? ㅠㅠ 아이고, 진짜 고생이 많다 ㅠ 잘못 먹은 건 없는데 모르겠어 ㅠ 병원에서도 경과를 좀 더 지켜보자 그래? 와... 너도 진짜 놀랬겠어 응 이번에 입원 시키려고! 강아지 아프면 주인도 강아지도 고생인데",0
"나 이번에 골때녀 보고 축구 시작했어 키키 아 그거 우리 부모님도 자주 보더라 키키 축구 어때 오 그거 때문에 요즘 축구가 핫해~ 맞아, 나도 승부욕 생겼잖아 그럼 동호회 이런 거 들어가 있는 거야? 키키 오, 승부욕 있는 태도~ 응 하하 이번에 동호회 가입 했어~ 와 실행력 너무 멋있다 배워야겠는걸 키키 동호회 사람들은 좋아? 어때? 응 키키 다음에",0
나 이번에 메이플 다시 시작했어 메이플? 모바일로도 있던데 어떤 걸로 해 키키 메이플 진짜 오래된 게임 아니야? 나 이번에 피씨로 시작했지~ 그거 예전에 애들 만화책으로도 많이 봤던 거 같은데 키키 맞아 키키 책으로도 메이플이 나왔었지~ 그거 잘 키워서 팔면 돈도 번다고 그러더라! 나 그거 책 사서 봤는데 키키 맞아 난 근데 그 정도는 아니야 ㅠㅠ 메이플,0
다들 위드코로나 하면 여행 갈 꺼야? 웅 난 진짜 그때를 기다리고 있는 중 키키 위험 할 거 같은데 그래도 너무 가고 싶어 ㅠ 간다면 어디로 갈 거 같아? 나 원래 해외 가고 싶었는데 국내도 좋을 거 같아 하하 넌? 음... 나는 남해로 가고 싶어! 오 둘 다 국내네? 웅 국내도 이쁜 데 많더라고! 아직은 해외보다 국내가 낫지! 응 하하 해외 같은 여행지,0
요즘 낮에는 덥고 밤에는 추워 ㅠ 맞아 그래서 지금 애매해 ㅠㅠ 맞아 일교차가 너무 심해 ㅠ 응~ 아마 계절이 바뀌는 중이라 그래~ 출근할 때는 추운데 점심때 밥 먹으러 가면 더워 ㅠㅠ 맞아... 이럴 때가 가장 애매한 거 같아 맞아 키키 그래서 감기도 많이 걸린데 웅 지금 그래서 감기 걸리기 딱 좋다고 하잖아 ㅠㅠ 나도 얼마 전에 병원 다녀 왔어 ㅠ 진짜,0
이번에 중국 기사 봤어? 중국? 아니 난 기사 잘 안 봐 ㅠㅠ 왜? 중국에서 무슨 일이 났어? 응 이번에 전력난이 크게 왔나 봐 아 맞아 그건 애들한테 들은 거 같아 ㅠㅠ 헐... 전력은 꼭 필요한 거 아니야? 응 꼭 필요한 건데 부족하니까 큰일이지 다른 나라에서 가지고 온다고 하는 거 같던데 ㅠㅠ 우리나라도 어려울 땐 겪지 않았을까? 우리나라에서도 그런,0
일이 있던 적 있었으려나 ㅠㅠ 우리 땐 없었으니... ㅠㅠ 이젠 전기를 아껴 쓰는 연습을 해야겠다 응... 진짜 믿고 펑펑 쓰면 안 되겠어 ㅠ 맞아 뭐든 지금 다 아껴야 되는 거 같더라고 ㅠㅠ 맞아 우리가 알게 모르게 낭비 하는 게 많아 응 조금씩 아껴 쓰는 연습을 해야겠어 중국 거긴 전기 부족해서 진짜 어뜨카냐... 에휴 그래 아껴 쓰는 연습을 하자 하하,0
나 오늘 피부과 다녀왔어 ㅠㅠ 지금 피부 다 뒤집어 지고 그러더라 ㅠㅠ 괜찮아? 헐 피부에 뭐가 났어? 아무래도 마스크 때문에 그런가 봐 ㅠ 마스크 ㅠㅠ 진짜 좀 잘 통하는 거 없으려나 ㅠㅠ 나도 턱 부분에 뾰루지 많이 났어 ㅠ 얼른 마스크 벗고 다니고 싶어 ㅠ 맞아 그나마 부리형이 공기가 잘 통해 근데 위드코로나 되도 마스크는 못 벗는 거 아니야? ㅠㅠ,0
"나 얼마 전에 인대 늘어났어 ㅠ 왜 걸어다니다가 어디에 접질렸어? 헐 너 또 넘어졌구나! 으이그! 좀 조심 좀 하지! 그러니까, 나 진짜 앞이 안 보여... 시력이 안 좋은 거 아니냐고... 안경 맞추러 가자 렌즈 도수 더 높은 거 끼고 다녀 맞아 안경이랑 렌즈가 문제다! 아 근데 아프겠다 ㅠㅠ 병원에서는 괜찮데? 그러게 병원에서는 뭐라고 해? 병원에서는",0
나 요즘에 식물 키우는 거에 재미 들렸어 키키 식물? 다육이 이런 거 말 하는 거야? 키키 헐 갑자기 왠 식물이야? 아니~ 요즘 코로나 때문에 앱에서 식물도 팔더라고! 아 진짜? 식물 키우는 건 안 어렵고? 헐 코로나 때문에 별 게 다 나온다 키키 응 사용서에 다 나와있어서 쉬워! 요즘 돌 이런 거 주문해서 키우는 사람들도 많다고 하던데 키키 키키 그러니까,0
나도 한번 시켜볼까? 응 내가 사이트 링크 알려줄까? 너네 키우고 후기 알려줘 키키 난 그 후에 하하 키키 왜~ 너도 같이 키우자! 맞아! 우리 같이 시작하자! 아니야 나는 괜찮아 키키 방치 하고 있을 거 같아 ㅠㅠ 키키 헐~ 그래 그럼 우리부터 키우는 걸로~ 그래... 그럼 우리가 먼저 키워 볼께 웅 주문 하고 어떤 게 제일 좋은지 알려줘! 키키 후기도,0
이번에 김선호 사건 봤어? 어 그거 진짜 장난 아니더라 키키 응 그거 때문에 난리던데 나도 보고 진짜 충격 먹었어 아니 근데 이게 사실이라는 거야 아니라는 거야 ㅠㅠ 근데 거의 사실이라고 하던데? 응 소속사에서 사실이라고 인정 했데 ㅠ 와 대박 이제 뜨고 있는데 바로 터지네 ㅠㅠ 그냥 입장문을 빨리 내지 ㅠ 그러게 그래서 여론이 더 안 좋나 봐 공인도 진짜,0
